index,costs
1,22
2,20
3,22
4,20
5,20
6,20
7,20
8,20
9,22
10,20
11,20
12,22
13,20
14,20
15,20
16,22
17,20
18,20
19,20
20,20
21,20
22,20
23,20
24,22
25,22
